mileage_kmpl,engine_cc,owner_count,price_usd,service_history,accident_reports,car_age,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,insurance_Yes
0.10332789994011134,-0.9968383498663489,-0.7072712810297915,5591.11,2,0.731621940554243,-0.811267560802568,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.3145629879691764,2.1010254241622226,1.407142115172874,13054.69,2,-0.7091459612855424,-0.6918423262553705,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.11556732705999191,0.5520935371479369,-0.7072712810297915,5209.92,2,0.731621940554243,1.5772371301413837,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.792152574151219,-0.9968383498663489,-0.0024668156289029946,4916.24,0,-0.7091459612855424,-1.0501180298969632,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.4018213913038881,-0.3772655950606346,-0.0024668156289029946,5906.84,2,-0.7091459612855424,0.38298478466940783,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
-1.791110791915325,-0.22237240635920602,0.7023376497719855,2626.29,0,-0.7091459612855424,1.0995361919525934,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.40978121774025533,-0.3772655950606346,1.407142115172874,5167.78,1,-0.7091459612855424,1.5772371301413837,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
-0.7603132684057494,-0.22237240635920602,-0.7072712810297915,7992.87,1,0.731621940554243,-1.5278189680857537,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.4896791695692586,-0.22237240635920602,1.407142115172874,4481.1,0,0.731621940554243,-0.6918423262553705,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.443610480094817,-0.8419451611649204,-0.7072712810297915,5047.31,2,-0.7091459612855424,1.6966623646885812,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.08541829045828475,-0.8419451611649204,0.7023376497719855,7529.89,0,0.731621940554243,0.38298478466940783,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.056517115695105,1.3265594806550798,-0.0024668156289029946,11362.28,2,-0.7091459612855424,-1.2889684989913583,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
-0.9573189727058421,-0.8419451611649204,-0.0024668156289029946,8934.87,0,0.731621940554243,-0.811267560802568,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.07178828165997084,-0.8419451611649204,-1.41207574643068,9565.19,0,-0.7091459612855424,-1.6472442026329512,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.8913507171404822,-0.9968383498663489,1.407142115172874,3616.11,0,-0.7091459612855424,0.38298478466940783,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.3679921289493264,0.16486056539436542,-0.7072712810297915,11251.36,0,3.613157744233814,-1.1695432644441608,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.4316707404402655,2.1010254241622226,-1.41207574643068,10860.67,2,-0.7091459612855424,-0.2141413880665801,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1.1102459441405848,2.1010254241622226,1.407142115172874,12256.44,0,-0.7091459612855424,-1.408393733538556,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-0.3961512089419418,-0.6096053781127775,-0.7072712810297915,6901.08,2,-0.7091459612855424,-1.408393733538556,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.6050966528965857,-1.1517315385677775,0.7023376497719855,1858.64,1,-0.7091459612855424,0.621835253763803,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.5809174861221539,-0.22237240635920602,1.407142115172874,6916.32,0,0.731621940554243,-1.5278189680857537,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
-0.1414367629781857,-0.3772655950606346,-0.7072712810297915,8983.39,2,-0.7091459612855424,-1.5278189680857537,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
1.1241756404042278,-0.9968383498663489,-0.0024668156289029946,6654.31,2,-0.7091459612855424,-0.0947161535193825,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0.3759519553856943,-0.22237240635920602,1.407142115172874,6340.6,0,0.731621940554243,0.024709081027815084,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
-0.6130564793329528,-1.1517315385677775,-0.7072712810297915,3263.63,2,-0.7091459612855424,0.024709081027815084,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.34411264964022475,-0.8419451611649204,-0.0024668156289029946,6564.08,2,-0.7091459612855424,-0.4529918571609753,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-0.8896604479967194,-0.6096053781127775,-0.0024668156289029946,4548.99,1,-0.7091459612855424,0.38298478466940783,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.9490594588041456,-0.8419451611649204,-1.41207574643068,7396.53,0,2.172389842394028,-0.9306927953497657,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
-1.3831696870514971,-0.22237240635920602,-0.7072712810297915,6603.26,0,-0.7091459612855424,-0.5724170917081729,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
1.22367347085882,-0.6096053781127775,-1.41207574643068,10558.87,1,-0.7091459612855424,-1.1695432644441608,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.3262030401583982,-1.1517315385677775,-1.41207574643068,3727.01,1,-0.7091459612855424,1.4578118955941861,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.15536645924182868,-0.3772655950606346,0.7023376497719855,7775.41,0,-0.7091459612855424,1.218961426499791,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7679734073767875,-0.3772655950606346,-1.41207574643068,9200.45,2,-0.7091459612855424,-0.4529918571609753,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0.5172388746312148,1.3265594806550798,-1.41207574643068,10397.17,1,-0.7091459612855424,0.9801109574053958,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1.3311311277497795,0.5520935371479369,0.7023376497719855,8650.95,2,-0.7091459612855424,-0.6918423262553705,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
1.323171301313412,0.5520935371479369,0.7023376497719855,9899.66,0,-0.7091459612855424,0.7412604883110007,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.35804234590386774,-0.3772655950606346,1.407142115172874,4395.65,1,-0.7091459612855424,0.9801109574053958,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
-0.8598110988603417,0.5520935371479369,-1.41207574643068,8282.81,1,-0.7091459612855424,-0.3335666226137777,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.5314682583601875,2.1010254241622226,-0.0024668156289029946,8083.56,2,0.731621940554243,1.3383866610469886,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.06382845522360363,0.16486056539436542,0.7023376497719855,8216.22,1,-0.7091459612855424,-1.1695432644441608,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
1.0843765082223908,-1.1517315385677775,-0.7072712810297915,6903.49,2,-0.7091459612855424,-1.5278189680857537,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.44590012416923785,0.16486056539436542,1.407142115172874,5304.48,2,0.731621940554243,0.14413431557501266,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.3623219465873804,0.5520935371479369,1.407142115172874,6862.02,0,-0.7091459612855424,-0.3335666226137777,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1.8465298895045672,-0.8419451611649204,-1.41207574643068,11413.96,0,-0.7091459612855424,-1.2889684989913583,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-0.09566776096907317,1.3265594806550798,-0.0024668156289029946,8191.43,2,0.731621940554243,0.7412604883110007,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
-0.6230062623784122,0.5520935371479369,0.7023376497719855,8248.22,2,0.731621940554243,-1.2889684989913583,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0.7799131470313384,-0.9968383498663489,-0.7072712810297915,8819.21,2,-0.7091459612855424,-0.6918423262553705,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.04790880235086921,-0.22237240635920602,-1.41207574643068,7194.95,1,0.731621940554243,1.5772371301413837,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-1.3752098606151295,-0.6096053781127775,-0.0024668156289029946,5150.71,2,-0.7091459612855424,-0.5724170917081729,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1.042587419431462,-0.8419451611649204,-1.41207574643068,8327.32,1,0.731621940554243,-1.5278189680857537,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.7364337890966475,-0.22237240635920602,-1.41207574643068,6737.61,2,-0.7091459612855424,0.024709081027815084,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.051589028103723046,2.1010254241622226,1.407142115172874,12125.07,2,0.731621940554243,-1.5278189680857537,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
-0.05984854200542002,1.3265594806550798,-0.7072712810297915,8567.0,1,2.172389842394028,0.9801109574053958,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0.2366549927492646,-0.9968383498663489,-0.7072712810297915,5113.9,0,0.731621940554243,0.38298478466940783,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-2.17318246086096,2.1010254241622226,-0.7072712810297915,12985.97,0,0.731621940554243,-1.6472442026329512,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
-0.32650272762372723,2.1010254241622226,-0.7072712810297915,9291.24,1,-0.7091459612855424,0.8606857228581982,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
1.1261655970133198,2.1010254241622226,0.7023376497719855,10490.67,2,0.731621940554243,0.024709081027815084,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1.2674525162588404,-0.3772655950606346,0.7023376497719855,6128.32,2,-0.7091459612855424,1.4578118955941861,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-0.9792084954058526,-0.22237240635920602,-0.7072712810297915,5764.27,1,-0.7091459612855424,0.14413431557501266,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.9231900228859518,-0.6096053781127775,-0.0024668156289029946,6549.19,2,0.731621940554243,-0.2141413880665801,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
-0.7503634853602904,0.16486056539436542,0.7023376497719855,4597.91,2,-0.7091459612855424,1.3383866610469886,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
-0.36431190319647255,-0.9968383498663489,0.7023376497719855,5888.31,0,0.731621940554243,-0.3335666226137777,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
-0.3125730313600843,0.16486056539436542,-0.0024668156289029946,5042.59,2,-0.7091459612855424,0.8606857228581982,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0.11526763959466214,-0.9968383498663489,-0.7072712810297915,2193.27,0,0.731621940554243,1.3383866610469886,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
1.0047782438587174,-1.1517315385677775,-1.41207574643068,4351.08,2,-0.7091459612855424,1.5772371301413837,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0.2704842551038263,-0.3772655950606346,0.7023376497719855,4234.82,2,0.731621940554243,1.0995361919525934,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.11755728366908336,-0.9968383498663489,-1.41207574643068,10738.88,1,0.731621940554243,-0.811267560802568,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.9709489815041557,0.5520935371479369,-1.41207574643068,8821.93,2,-0.7091459612855424,0.621835253763803,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.7901626175421271,0.5520935371479369,-0.0024668156289029946,7058.39,0,0.731621940554243,1.3383866610469886,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.06979832505087939,-1.1517315385677775,-0.7072712810297915,5974.08,1,-0.7091459612855424,-0.811267560802568,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0.9988083740314416,-0.6096053781127775,-1.41207574643068,8841.47,1,-0.7091459612855424,-1.6472442026329512,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5351484841130414,1.3265594806550798,-0.7072712810297915,11386.9,1,-0.7091459612855424,-0.3335666226137777,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.45584990721469726,-0.3772655950606346,1.407142115172874,6962.45,0,0.731621940554243,-1.2889684989913583,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-1.4965972137697323,2.1010254241622226,-0.7072712810297915,9338.5,0,-0.7091459612855424,0.38298478466940783,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.31625325711293883,-0.22237240635920602,-0.0024668156289029946,5190.94,2,-0.7091459612855424,1.5772371301413837,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
-1.5622657818697632,-0.8419451611649204,-0.0024668156289029946,3953.91,0,-0.7091459612855424,0.621835253763803,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-0.20312541786003266,-0.3772655950606346,1.407142115172874,3280.74,1,-0.7091459612855424,1.3383866610469886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1.1798944254587995,-1.1517315385677775,-0.0024668156289029946,6286.89,1,0.731621940554243,0.14413431557501266,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.6008170522130726,0.5520935371479369,-0.7072712810297915,10376.58,2,-0.7091459612855424,-0.0947161535193825,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-2.0060261056972446,-0.22237240635920602,-0.7072712810297915,5115.91,2,0.731621940554243,0.024709081027815084,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.2068056436128872,-0.9968383498663489,-0.7072712810297915,4968.68,1,0.731621940554243,0.8606857228581982,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.31058307475099284,-0.6096053781127775,-0.0024668156289029946,8391.33,2,2.172389842394028,0.14413431557501266,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
-1.2597923772878026,-0.6096053781127775,-0.7072712810297915,6147.01,2,-0.7091459612855424,-0.9306927953497657,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.34212269303113263,1.3265594806550798,0.7023376497719855,10939.12,2,-0.7091459612855424,-1.5278189680857537,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
-0.4817193431328914,1.3265594806550798,1.407142115172874,7848.84,2,-0.7091459612855424,-1.1695432644441608,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-0.4757494733056156,-0.3772655950606346,0.7023376497719855,5345.06,1,-0.7091459612855424,0.8606857228581982,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
0.13118729246739727,-0.8419451611649204,-0.7072712810297915,7472.53,1,-0.7091459612855424,-0.6918423262553705,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-0.615046435942045,-1.1517315385677775,-0.0024668156289029946,2462.72,2,0.731621940554243,-0.0947161535193825,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0.10332789994011134,-0.22237240635920602,1.407142115172874,4981.61,2,-0.7091459612855424,0.2635595501222103,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.5832071301965754,0.5520935371479369,0.7023376497719855,7840.34,2,-0.7091459612855424,-0.3335666226137777,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
-0.5274883451420036,-1.1517315385677775,-0.7072712810297915,5641.82,1,-0.7091459612855424,0.024709081027815084,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0.994828460813258,-1.1517315385677775,-0.0024668156289029946,8842.66,1,-0.7091459612855424,-0.6918423262553705,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
1.0963162478769417,0.16486056539436542,-0.7072712810297915,9419.87,2,-0.7091459612855424,-1.0501180298969632,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-1.691612961460733,0.16486056539436542,0.7023376497719855,7652.52,2,0.731621940554243,-1.2889684989913583,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.7520537545040524,-0.9968383498663489,0.7023376497719855,5677.46,2,0.731621940554243,-1.1695432644441608,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.398789652458902,-0.8419451611649204,1.407142115172874,8662.69,0,0.731621940554243,-1.5278189680857537,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1.5579861811862499,-0.9968383498663489,-0.0024668156289029946,7897.75,2,2.172389842394028,-1.5278189680857537,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.5251987010675827,-0.22237240635920602,-1.41207574643068,9866.21,1,0.731621940554243,-1.5278189680857537,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
-1.0448770635058833,0.5520935371479369,-0.7072712810297915,8823.31,2,0.731621940554243,0.2635595501222103,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0.6346463145676337,0.5520935371479369,-0.0024668156289029946,7364.01,2,-0.7091459612855424,0.7412604883110007,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.8578211422512498,-1.1517315385677775,-1.41207574643068,8546.18,0,0.731621940554243,-1.6472442026329512,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
-0.332472597451003,1.3265594806550798,-0.0024668156289029946,7599.75,0,0.731621940554243,0.024709081027815084,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0.3898816516493373,0.5520935371479369,-0.7072712810297915,9493.81,1,2.172389842394028,0.2635595501222103,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.792152574151219,1.3265594806550798,-0.7072712810297915,8360.51,2,0.731621940554243,1.6966623646885812,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
-1.1324351543059246,1.3265594806550798,1.407142115172874,7168.89,1,-0.7091459612855424,-1.1695432644441608,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
0.47146987262210227,-0.22237240635920602,0.7023376497719855,4666.03,1,-0.7091459612855424,0.9801109574053958,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.866429455595486,-0.8419451611649204,0.7023376497719855,5336.48,2,-0.7091459612855424,0.7412604883110007,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1.2455629935588302,-1.1517315385677775,0.7023376497719855,7016.61,1,-0.7091459612855424,-1.0501180298969632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7122546223222157,0.5520935371479369,1.407142115172874,6545.0,2,-0.7091459612855424,1.6966623646885812,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.9828887211587065,2.1010254241622226,0.7023376497719855,9050.98,2,-0.7091459612855424,0.38298478466940783,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0.6426061410040015,-0.8419451611649204,-0.0024668156289029946,7622.55,2,0.731621940554243,0.8606857228581982,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4555502197493678,0.16486056539436542,0.7023376497719855,7340.05,1,0.731621940554243,-1.0501180298969632,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0.9013005001859409,2.1010254241622226,0.7023376497719855,9640.03,2,-0.7091459612855424,0.5024100192166054,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.3533203379151193,-0.22237240635920602,-0.7072712810297915,7490.07,0,-0.7091459612855424,-0.4529918571609753,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
0.2068056436128872,-0.8419451611649204,1.407142115172874,3833.56,2,0.731621940554243,-0.2141413880665801,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
-0.07178828165997084,-0.22237240635920602,1.407142115172874,4314.29,2,-0.7091459612855424,0.8606857228581982,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
0.08541829045828475,-0.8419451611649204,0.7023376497719855,2513.59,0,-0.7091459612855424,1.4578118955941861,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
-0.4518699939965136,1.3265594806550798,-1.41207574643068,9336.12,2,0.731621940554243,1.4578118955941861,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.5251987010675827,-1.1517315385677775,-0.7072712810297915,1488.02,2,-0.7091459612855424,1.6966623646885812,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
-0.8060822704148619,0.5520935371479369,0.7023376497719855,9960.68,2,0.731621940554243,-1.408393733538556,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.5235084319238199,-0.3772655950606346,-1.41207574643068,6778.35,2,-0.7091459612855424,1.218961426499791,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
-0.6429058284693306,-0.6096053781127775,-0.0024668156289029946,5112.66,1,2.172389842394028,0.621835253763803,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.8674712378313798,-1.1517315385677775,-0.7072712810297915,4655.34,1,-0.7091459612855424,0.9801109574053958,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.004129756950848134,1.3265594806550798,1.407142115172874,8012.16,2,2.172389842394028,-1.2889684989913583,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
-0.4498800373874218,1.3265594806550798,-1.41207574643068,9876.22,2,0.731621940554243,0.7412604883110007,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
-0.36431190319647255,-0.3772655950606346,0.7023376497719855,8344.84,2,2.172389842394028,-1.5278189680857537,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0.011789895921886288,1.3265594806550798,-1.41207574643068,9313.76,0,-0.7091459612855424,0.9801109574053958,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.621664792677189,2.1010254241622226,1.407142115172874,9329.93,0,-0.7091459612855424,0.7412604883110007,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-1.2219832017150576,1.3265594806550798,-0.0024668156289029946,9081.22,0,-0.7091459612855424,0.8606857228581982,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
0.6804153165767461,0.16486056539436542,-1.41207574643068,7248.65,2,0.731621940554243,0.38298478466940783,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.47743974244937804,0.5520935371479369,0.7023376497719855,6873.04,0,0.731621940554243,1.5772371301413837,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
